click_id,value_type,value
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,912378940504793088
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,908537585257021440
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,907959436697882624
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,783770822108413953
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1167582134665506818
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1168278627873693696
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1032196064495816704
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,910633003394662400
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,902841017619148801
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1111209643546722304
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1167853096401276928
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,797865201357860864
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,909229178385559554
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1107313776456593408
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1167819734458556416
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1111158289725865986
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,905504519517286400
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,907074973822484480
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,910566538499051520
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1041333959903338496
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,902651960783929345
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,911988690674741253
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,906826631091818497
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,908263696413073409
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,728626504448401408
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1176708409246343168
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,914769121732186114
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,902634053005869056
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,906557603840352256
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,910700235906850816
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,798814512295968768
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1110493994847518721
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,908484151581519873
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1041587331743080448
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1039572235374100480
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,902650318235721729
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,905519807239421952
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1107685045714776066
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,733079747605880832
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,912424264921440256
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,913049201826828288
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1061180527061815296
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1042055115916619781
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,783672609355419648
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1168251119237124096
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,913213710075940865
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,870882107509354496
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,783930865701179392
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,912373549146542080
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1061271185105846273
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1168376824075866112
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,908093565510619137
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,905300166613364736
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,907778263841468416
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,911633184319840256
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1040707702442414080
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1064652065576820738
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1113161174810423296
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1061359586500853760
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,797941919598841856
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,903406317406216193
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1110608400424026114
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1041583577346068480
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,902691650366914560
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,908719250503639040
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1110476898285555712
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,907493820484521984
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,908873060253671425
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,905512450052702208
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1109816447067451392
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,902898344149835777
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,909443900976373760
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1109088149182009345
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,912948221571485697
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1041047823951818752
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1069841048162074624
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1107877398542995456
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1112965643043827712
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,910615587751120896
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1001668289611919364
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,907208752268488704
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1109082784033894400
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,908410332087029760
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1039500214900539392
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1041938551980666881
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1041973333611474944
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1042062549733134336
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,914175239466229762
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,903745988493324288
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1110793768926621696
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1113073348265893889
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,728940938815541251
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1113147536431251457
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1167577072300150785
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,901718187917676544
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1001204254302859264
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,902855863072849920
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,902903504896962562
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1167679566166597632
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1111775145729896449
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1039888129824641025
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,783527822186905600
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,913012090708819969
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,902606469744484352
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1108595393296769025
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1113106554654547968
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,733730905731305472
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,908586019548811264
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1110857978230370304
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1106882187910176768
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,908138067088887811
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1042127759332597762
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1061250853301051392
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1032561839974957056
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,909522952617590786
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,783494312587780096
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,911934844132892673
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,906230391597670400
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,909086926577262592
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,908629048263241728
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1042048886930595841
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1112831372136235009
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1167830280977207296
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1112125568810659842
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,903663067061338113
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1061298095978434561
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,902732098443902976
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,906306473315258368
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,913088640200396800
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,913104989194801152
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1066000788177211393
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1168218738027651072
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1039559767935643648
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1110270425882415106
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,901717946644484096
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,873766768715513858
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,901885543016914944
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1038320549452165120
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1167532544260284417
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,912104514454474752
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,907751062823632897
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1065461977328377856
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1168332932336898049
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,902638902065975297
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,783531544300384256
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1001171790465589256
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,908777902937825280
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1040195936029499392
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,909116165770895361
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1067142010241523717
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,901792536934612994
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,768737110635450368
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1032831465590013952
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,914268533932068864
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,905652622169739266
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1168252820392480768
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1039910079657476096
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,912322654836625408
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,908280527274364928
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1040186868132982785
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1109999184906575872
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1109411158639943680
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1112015991716937728
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,902633396798676993
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1042000045267197952
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,914205334541094912
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,783655169133203456
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,901784531153428480
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1039405276187840512
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,905901972074754048
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,908735988259749888
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1108076751853363201
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,903366841250271232
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,913886522633420800
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,731206659968618497
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,902728946151813120
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1107230793334771714
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1168282453880057862
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1001147515360677890
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,901662877572104192
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,906679295422156800
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1167828895938285568
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1061182936085684225
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1039525855800840193
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1168306371164606466
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,870568722104066049
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1034432215483080704
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1110910776229928962
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,902275814233956353
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,914810832344756224
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1107332137613701121
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,901710301183270912
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1115672145378586624
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1042014868466032641
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1039898548257660929
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,797873214495932416
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1111244926665326592
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1040165353148637184
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,909483974413705217
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,910725674536542208
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,908358290970734594
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1065246585678979072
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,902633143991013377
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1107549049719267330
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1107534015047847936
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,783515505852309504
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,912063829948891136
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1167533007458066432
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,914248545317814272
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1030863085748146176
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1062607923765858305
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1041636467376889863
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1042060224985812999
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1041282046084231171
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1040152829980286976
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1108727690859819008
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1041384808402878464
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,908317141929271296
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,911983452907560962
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1110289185166909440
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,797923033499385856
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,912159943586848768
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1110730503580061696
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1109035537904615426
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1110811207693451264
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,912087721635610624
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,914145795716218881
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,798158844627038209
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1041588168233934848
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,908842227421663237
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,903754276878655488
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,902633843802308608
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,911541009192046593
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1111674052815581185
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,903744982665875462
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,908119015754780674
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,912128229833625602
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,914527011619659776
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1039887120519884800
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1109884434591989760
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,902647987851202561
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,903053159257518080
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,903361626450956288
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,910693674543132673
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,908486870002057216
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,913047921972666369
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1168266458226446336
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,730018792412188673
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1167860873278324736
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1167509376288120832
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1061680085026058242
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1168284985033482243
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1041617463803305984
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1115639455933771782
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1039865219017854981
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1110815958778691584
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1111027389289713665
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1112806436424253440
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,903580204207046656
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,908889042120577025
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1041026610227372032
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,902692095735058434
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,905442707853631489
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,902650102191460363
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1168294843971448832
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,798315763006246912
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1062613063008841728
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1110480632545718277
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1111276511984783360
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,910681795225575425
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1042012545752678400
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,905604037437005824
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,903538875825496064
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1041615365154004992
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,909083697286139904
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1116634165430984704
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,908661014274682883
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,913098264882421767
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1168320417133674502
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1001953785684615175
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,872725954770198528
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,907628535816343563
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1040548649154035713
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1062104177684480003
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1110957312854888448
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1116714214108946433
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1168282389816193024
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,783639087563415553
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,798759748069752832
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1036854541147357184
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,902880433079287812
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1168246614839967744
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1168259833361047555
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,783731069157797888
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,902886506964152320
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1107920542206738432
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1167491371206234112
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,905581287615934464
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1039454665652547584
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1041608808911568898
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,903764747035844611
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1041616300026613760
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1110957061792247808
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,914547404707450881
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,783829225027633154
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,902670589915254784
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1062122398038712322
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1110629833430704129
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,913812800518148096
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1032229785534193664
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1040355713648746497
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,903443405392547840
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,798043222081572866
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1112453891608719362
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,784700123377000448
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,908846588650491904
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,783386539829047296
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1031460343934058496
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,902650655273357318
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,902682292363067397
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1168285964751593472
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1176909007786786816
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1041428593388216320
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1040546570008244224
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1108389528304340993
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1040144560045916160
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1117112868913258496
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1039486131014959105
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1039441437077766144
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,911929468930756614
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,903625709398233088
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1108312419833704449
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,902604681205174272
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1040154050111528960
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,907055170843967488
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1111900483470409728
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1041226863853666304
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,908704288234463238
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,907401409091563521
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1168035707362762753
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1111923189779783680
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,901730238706716673
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1065290919610642434
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,1167667962251284491
88fa6a6e-2022-4ac9-94cf-d80cc218eff6,text_id,872097456472948736
